Partition,Algorithm,BlendWeight,User,TestTime,NAttempted,NGood,Coverage,RMSE,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
2,lucene-svd-blend,0.8,42096,0.146,5,5,1.0,0.7542531561998068,0.9735305166829865,15.427101804652795,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,42944,0.046,5,5,1.0,0.5156776907631818,0.9957342289362595,15.281086967542706,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,43116,0.064,5,5,1.0,0.7319028682048228,0.9720913686245495,16.342693279187557,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,43599,0.153,5,5,1.0,0.6259253933157589,0.9948531800506042,12.654015779112127,0.0,0.0,,0.0
2,ii,,96482,0.614,5,5,1.0,0.8827624128241661,0.9829475449276398,12.635072130432615,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,43649,0.05,5,5,1.0,2.6929883277325604,0.8604524560739435,7.638297706828333,0.0897645015484227,0.047619047619047616,21,0.047619047619047616
2,ii-svd-blend,1.0,85824,0.43,5,5,1.0,0.41242374503231294,1.0,13.315748688506009,0.0,0.0,,0.0
2,ii-svd-blend,0.9,23428,0.439,5,5,1.0,0.7979668486865077,1.0,15.235198728181647,0.07067130625554945,0.04,25,0.04
2,lucene-svd-blend,0.8,44459,0.158,5,5,1.0,0.45434405018176227,0.9953240321649106,13.934818934934553,0.07895008859478989,0.043478260869565216,23,0.043478260869565216
2,ii,,96557,0.279,5,5,1.0,0.6972740821808163,0.9756149000647021,14.766001884004073,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,45619,0.162,5,5,1.0,0.39807791191754693,1.0,14.75028381172028,0.3389765284398867,1.0,1,1.0
2,ii-svd-blend,1.0,86204,0.353,5,5,1.0,0.6842929753148771,0.9774564009279751,15.180960369793672,0.07876156467010437,0.058823529411764705,17,0.058823529411764705
2,ii,,96936,0.167,5,5,1.0,0.25509242834242785,1.0,14.065748688506009,0.31992609136243333,0.5,2,0.5
2,lucene-svd-blend,0.8,45669,0.154,5,5,1.0,0.9738165476467373,0.9037437028599989,9.388930695573494,0.0,0.0,,0.0
2,ii-svd-blend,0.9,23433,0.421,5,5,1.0,0.35052658271395826,0.9974791995977742,13.715622090756977,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,46153,0.076,5,5,1.0,0.4784098936814242,0.9780248069094993,14.211763525616098,0.0,0.0,,0.0
2,ii-svd-blend,1.0,86309,0.161,5,5,1.0,0.506315063809038,0.9975676469731224,14.215622090756977,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,46645,0.179,5,5,1.0,0.40943951547611257,0.9836029155279142,11.069607253646886,0.0,0.0,,0.0
2,ii,,96985,0.297,5,5,1.0,0.40316176691583683,1.0,14.565748688506009,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,51549,0.169,5,5,1.0,1.0382226853457504,0.9322438179638085,13.81189012336513,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,52762,0.152,5,5,1.0,0.5174915736054468,1.0,10.469480655897856,0.06523826429786592,0.047619047619047616,21,0.047619047619047616
2,ii-svd-blend,1.0,86592,0.544,5,5,1.0,0.30922737103917375,0.9945096348064587,11.85812753975107,0.0,0.0,,0.0
2,ii-svd-blend,0.9,24112,0.618,5,5,1.0,0.6424232062123125,1.0,11.323465818787767,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,53007,0.148,5,5,1.0,0.5814932328786271,0.9720913686245495,16.342693279187557,0.0,0.0,,0.0
2,ii,,97072,0.47900000000000004,5,5,1.0,0.5278676646053243,0.9942563630721571,12.00028381172028,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,53113,0.18,5,5,1.0,0.9004929977913887,0.9499263168794586,12.115495493007945,0.0,0.0,,0.0
2,ii,,97961,0.194,5,5,1.0,0.6588926237564898,0.9489895998768698,15.242566681438523,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,53413,0.17200000000000001,5,5,1.0,0.3198545551656315,0.9741531071149249,16.37735500015086,0.0,0.0,,0.0
2,ii,,98792,0.28,5,5,1.0,1.2883663155354852,0.8387199958738838,7.50028381172028,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,53930,0.162,5,5,1.0,1.0585117718891406,0.8954839711650263,9.885072130432615,0.0,0.0,,0.0
2,ii-svd-blend,1.0,87042,0.61,5,5,1.0,0.3506037988140804,0.9855847072899561,17.092693279187557,0.0,0.0,,0.0
2,ii-svd-blend,0.9,26867,0.636,5,5,1.0,0.6212587568734991,0.9888609692333485,11.623212623289701,0.4253819495876488,1.0,1,1.0
2,lucene-svd-blend,0.8,54643,0.05,5,5,1.0,1.196372669468604,0.9851295720965634,16.56189012336513,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,56246,0.10300000000000001,5,5,1.0,0.42926200236381984,0.9791671593836945,11.75028381172028,0.0,0.0,,0.0
2,ii,,100240,0.215,5,5,1.0,0.28189275755816806,0.9935659102489935,15.461763525616098,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,56308,0.094,5,5,1.0,0.3303829257418585,1.0,15.031086967542706,0.09278868063682412,0.08333333333333333,12,0.08333333333333333
2,lucene-svd-blend,0.8,56574,0.17400000000000002,5,5,1.0,0.6722463644849009,0.9641783330344432,13.56189012336513,0.0,0.0,,0.0
2,ii-svd-blend,0.9,27242,0.46,5,5,1.0,1.0003183631750159,0.9705019932841239,8.742282869718244,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,57866,0.106,5,5,1.0,0.852778227097606,0.9768875051367508,14.961763525616098,0.1570000949197164,0.10101010101010101,11,0.09090909090909091
2,ii,,101921,0.423,5,5,1.0,0.448439401827655,0.9730820088322796,11.404015779112127,0.0,0.0,,0.0
2,ii-svd-blend,1.0,88738,0.648,5,5,1.0,1.438597376736284,0.8690459055194782,9.954395572359223,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,57969,0.217,5,5,1.0,0.6490145901463805,1.0,10.754142376861159,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,59269,0.151,5,5,1.0,0.6994981679904775,1.0,12.288804097824462,0.0,0.0,,0.0
2,ii-svd-blend,1.0,89274,0.281,5,5,1.0,1.067538654305397,1.0,15.946678442077467,0.0,0.0,,0.0
2,ii-svd-blend,0.9,28090,0.46900000000000003,5,5,1.0,0.4611934636557963,1.0,6.9425360652163075,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,59812,0.145,5,5,1.0,0.6675526060836537,0.9707821889143149,16.111636927867067,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,60971,0.091,5,5,1.0,0.5038687958174389,0.9851295720965634,16.56189012336513,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,61276,0.074,5,5,1.0,0.7791562055165318,0.990218225774535,13.254142376861159,0.0,0.0,,0.0
2,ii,,102118,0.654,5,5,1.0,0.9357128166012552,1.0,11.788804097824462,0.0,0.0,,0.0
2,ii-svd-blend,1.0,89617,0.354,5,5,1.0,1.3074930907980584,0.9195079839653368,11.423592416536797,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,62732,0.078,5,5,1.0,0.933452206865239,0.9756177459993155,12.019227460399792,0.08552261148682663,0.1,10,0.1
2,lucene-svd-blend,0.8,63551,0.124,5,5,1.0,1.175786907213947,0.936598508531509,12.615495493007945,0.07993562800894137,0.04,25,0.04
2,ii,,102549,0.182,5,5,1.0,0.552618231356667,0.9646286487751852,11.850410409469312,0.0,0.0,,0.0
2,ii-svd-blend,0.9,29115,0.484,5,5,1.0,0.7066132428826213,0.9850210222278275,12.135072130432615,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,65648,0.066,5,5,1.0,0.5986741695535064,0.9842356026228728,10.338550902326398,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,66281,0.139,5,5,1.0,1.730769587446766,0.9427336462730982,11.5381711090793,0.0,0.0,,0.0
2,ii-svd-blend,0.9,29474,0.215,5,5,1.0,0.9034171018633205,0.9394660702587875,12.715622090756977,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,66756,0.07200000000000001,5,5,1.0,1.501071330025271,0.8937025893315024,9.672959427791637,0.14296818180477028,0.16666666666666666,6,0.16666666666666666
2,lucene-svd-blend,0.8,68558,0.131,5,5,1.0,0.33918555451140736,1.0,11.254142376861159,0.08675030731673129,0.08333333333333333,12,0.08333333333333333
2,ii-svd-blend,1.0,90462,0.631,5,5,1.0,0.3329282364160176,0.9855847072899561,17.092693279187557,0.06465080729031968,0.045454545454545456,22,0.045454545454545456
2,ii,,102668,0.507,5,5,1.0,0.7642948568630987,0.987360963285348,14.41587528625504,0.0,0.0,,0.0
2,ii-svd-blend,0.9,32785,0.289,5,5,1.0,0.4948133948764956,0.9727320479024221,13.16587528625504,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,70282,0.17300000000000001,5,5,1.0,0.5401049232809373,0.9975417934686479,14.065748688506009,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,70740,0.161,5,5,1.0,0.27934938594759623,1.0,15.531086967542706,0.0,0.0,,0.0
2,ii-svd-blend,1.0,91973,0.318,5,5,1.0,0.9396009605651544,1.0,14.385072130432615,0.08182402953288445,0.05263157894736842,19,0.05263157894736842
2,lucene-svd-blend,0.8,70939,0.08,5,5,1.0,0.789675017104039,0.9487465906928458,15.808031558224252,0.0,0.0,,0.0
2,ii-svd-blend,0.9,33003,0.327,5,5,1.0,0.8328194041651109,0.9502398129096759,16.30803155822425,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,73445,0.163,5,5,1.0,1.3752805945610667,0.9648853158112878,13.739057293322526,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,73746,0.062,5,5,1.0,0.7168205966695521,0.9689624061156173,13.565748688506009,0.0,0.0,,0.0
2,ii-svd-blend,1.0,92106,0.263,5,5,1.0,0.3107420018431088,0.9877231018879242,14.846551844328435,0.0,0.0,,0.0
2,ii-svd-blend,0.9,34239,0.27,5,5,1.0,0.7678053230528851,1.0,12.754142376861159,0.0,0.0,,0.0
2,ii,,102853,0.613,5,5,1.0,0.4756838976357893,1.0,12.684818934934553,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,74182,0.105,5,5,1.0,0.38853901679237757,0.9825367149536005,14.065748688506009,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,75195,0.166,5,5,1.0,0.4432372924660933,0.9800672230615031,13.9964252465794,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,75893,0.077,5,5,1.0,1.321816938429128,1.0,16.300663604967376,0.0,0.0,,0.0
2,ii-svd-blend,0.9,34664,0.273,5,5,1.0,1.7297292653291405,0.9091997695387131,12.718847667152694,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,80080,0.079,5,5,1.0,1.0618581560002482,0.967091630901767,12.769860449144952,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,80874,0.148,5,5,1.0,0.4348690542065179,1.0,13.465622090756977,0.0,0.0,,0.0
2,ii-svd-blend,1.0,92861,0.557,5,5,1.0,0.6210141036364284,1.0,13.034945532683583,0.0,0.0,,0.0
2,ii,,103076,0.583,5,5,1.0,0.9738386591802303,0.9842989681641497,12.553889181363095,0.0,0.0,,0.0
2,ii-svd-blend,0.9,35983,0.324,5,5,1.0,1.5716559215057861,0.9647476290191855,14.008000942002038,0.07839959946390535,0.047619047619047616,21,0.047619047619047616
2,lucene-svd-blend,0.8,82715,0.125,5,5,1.0,0.7605073388904263,1.0,15.100410409469312,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,83507,0.152,5,5,1.0,0.34254677691543817,0.9858430460831945,12.850410409469312,0.0,0.0,,0.0
2,ii,,103286,0.211,5,5,1.0,1.2085307310134485,0.9736172181806194,13.619987046893984,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,83644,0.068,5,5,1.0,0.6578138541298445,0.9864837613199109,14.615495493007945,0.0,0.0,,0.0
2,ii-svd-blend,1.0,93619,0.35100000000000003,5,5,1.0,0.43536863099904394,0.9883079906093905,16.927101804652793,0.0,0.0,,0.0
2,ii-svd-blend,0.9,36072,0.254,5,5,1.0,0.6805359605722294,0.9675659026350709,14.91587528625504,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,84752,0.14100000000000001,5,5,1.0,0.6846380495086473,0.945592820934854,13.034945532683583,0.16322153719543797,0.25,4,0.25
2,ii,,103754,0.20400000000000001,5,5,1.0,0.7320839005072517,0.9960279397101133,16.41587528625504,0.3294061808702956,0.23792270531400964,4,0.25
2,lucene-svd-blend,0.8,85030,0.043000000000000003,5,5,1.0,0.7716759235889616,1.0,14.100410409469312,0.0,0.0,,0.0
2,ii-svd-blend,1.0,94462,0.262,5,5,1.0,0.7289208292889316,0.9347197870297485,13.381213565291738,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,85824,0.151,5,5,1.0,0.43138949476912264,1.0,13.315748688506009,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,86204,0.109,5,5,1.0,1.0324432664445837,0.9858865741570014,15.31189012336513,0.0,0.0,,0.0
2,ii,,103927,0.28600000000000003,5,5,1.0,0.611660933903883,0.9922981221641668,12.90015721397125,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,86309,0.047,5,5,1.0,0.9350837258417215,1.0,14.25028381172028,0.0,0.0,,0.0
2,ii-svd-blend,1.0,95283,0.341,5,5,1.0,0.8749698279901311,0.9873383676332947,15.615495493007945,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,86592,0.155,5,5,1.0,0.4098587721616212,0.9945096348064587,11.85812753975107,0.1814360784362336,0.10555555555555556,10,0.1
2,ii-svd-blend,0.9,39214,0.667,5,5,1.0,0.878424132426447,0.9814835907335129,14.08469233718552,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,87042,0.179,5,5,1.0,0.4586975769120651,0.9962252185556271,17.27722840240183,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,88738,0.17200000000000001,5,5,1.0,1.4298672098208702,0.8690459055194782,9.954395572359223,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,89274,0.067,5,5,1.0,1.2372522447257983,0.9835790564101449,15.684818934934553,0.0,0.0,,0.0
2,ii,,104037,0.631,5,5,1.0,0.8140968299053619,0.9684145515233342,11.315748688506009,0.07161675688884575,0.08333333333333333,12,0.08333333333333333
2,lucene-svd-blend,0.8,89617,0.108,5,5,1.0,1.3011897744636682,0.9343615880620586,11.60812753975107,0.0,0.0,,0.0
2,ii-svd-blend,0.9,40618,0.562,5,5,1.0,0.33440693871714505,0.9767628468582126,11.965622090756977,0.0,0.0,,0.0
2,ii-svd-blend,1.0,96370,0.659,5,5,1.0,0.41851644718083747,0.983457196291623,13.031086967542706,0.14414357526520197,0.08545454545454545,11,0.09090909090909091
2,lucene-svd-blend,0.8,90462,0.162,5,5,1.0,0.28252198991740607,1.0,17.342693279187557,0.06465080729031968,0.045454545454545456,22,0.045454545454545456
2,lucene-svd-blend,0.8,91973,0.097,5,5,1.0,1.0714433453554408,0.9299470227785747,13.377355000150859,0.31282429168220427,1.0,1,1.0
2,ii,,104500,0.353,5,5,1.0,0.35411878251190304,1.0,13.815748688506009,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,92106,0.079,5,5,1.0,0.3231408184267919,0.9854170995982594,14.81189012336513,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,92861,0.161,5,5,1.0,0.6861154435651676,0.9663678158642145,12.596551844328435,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,93619,0.132,5,5,1.0,0.4599123211681987,0.9687831704919648,16.592693279187557,0.0,0.0,,0.0
2,ii-svd-blend,0.9,41941,0.5640000000000001,5,5,1.0,0.4591966146796605,0.9720079397184095,12.815748688506009,0.07770422363721098,0.047619047619047616,21,0.047619047619047616
2,lucene-svd-blend,0.8,94462,0.079,5,5,1.0,0.8107163300741431,0.9274560968691773,13.277228402401827,0.0,0.0,,0.0
2,ii-svd-blend,1.0,96482,0.663,5,5,1.0,0.8827624128241661,0.9829475449276398,12.635072130432615,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,95283,0.116,5,5,1.0,0.7130832562138223,1.0,15.815748688506009,0.12229987174609201,0.16666666666666666,6,0.16666666666666666
2,ii,,105059,0.664,5,5,1.0,1.158974226270627,0.9185857064160311,11.807747746503972,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,96370,0.152,5,5,1.0,0.44960105904466463,0.983457196291623,13.031086967542706,0.08332855993419676,0.1111111111111111,9,0.1111111111111111
2,ii-svd-blend,1.0,96557,0.276,5,5,1.0,0.6972740821808163,0.9756149000647021,14.766001884004073,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,96482,0.171,5,5,1.0,0.9678126866795785,0.9829475449276398,12.635072130432615,0.0,0.0,,0.0
2,ii-svd-blend,1.0,96936,0.157,5,5,1.0,0.25509242834242785,1.0,14.065748688506009,0.31992609136243333,0.5,2,0.5
2,lucene-svd-blend,0.8,96557,0.09,5,5,1.0,0.592796344027656,1.0,15.135072130432615,0.0,0.0,,0.0
2,ii-svd-blend,0.9,42096,0.606,5,5,1.0,0.8401820741841406,0.9737740122509047,15.430960369793672,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,96936,0.045,5,5,1.0,0.319446083409763,1.0,14.065748688506009,0.12376430655113176,0.16666666666666666,6,0.16666666666666666
2,ii,,105214,0.352,5,5,1.0,0.2919682447574933,1.0,16.596551844328435,0.06970671237315733,0.05,20,0.05
2,lucene-svd-blend,0.8,96985,0.083,5,5,1.0,0.2545346816618208,0.995505560463405,14.50028381172028,0.07815260772575668,0.047619047619047616,21,0.047619047619047616
2,ii-svd-blend,0.9,42944,0.157,5,5,1.0,0.40822922234097025,0.9837096956674087,15.096551844328435,0.0,0.0,,0.0
2,ii,,105841,0.162,5,5,1.0,1.4395030894065723,0.8628620461060011,10.7464252465794,0.0,0.0,,0.0
2,ii-svd-blend,1.0,96985,0.28200000000000003,5,5,1.0,0.40316176691583683,1.0,14.565748688506009,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,97072,0.137,5,5,1.0,0.4998860525993554,0.9942563630721571,12.00028381172028,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,97961,0.07200000000000001,5,5,1.0,0.4675974417142117,0.9604786040847761,15.427101804652795,0.0,0.0,,0.0
2,ii-svd-blend,0.9,43116,0.23,5,5,1.0,0.6812243518997922,0.9720913686245495,16.342693279187557,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,98792,0.079,5,5,1.0,1.0312337148214334,0.9212626311480342,8.238424304577366,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,100240,0.054,5,5,1.0,0.3817609834303005,0.981707766941761,15.277228402401827,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,101921,0.114,5,5,1.0,0.5625224324346642,0.9671667772651095,11.33469233718552,0.0,0.0,,0.0
2,ii,,106537,0.429,5,5,1.0,0.36471043626933064,1.0,13.100410409469312,0.0,0.0,,0.0
2,ii-svd-blend,1.0,97072,0.425,5,5,1.0,0.5278676646053243,0.9942563630721571,12.00028381172028,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,102118,0.169,5,5,1.0,0.9363646639785665,0.974519909674084,11.488424304577366,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,102549,0.06,5,5,1.0,0.775866649998097,0.9865207807316516,12.119354058148824,0.0,0.0,,0.0
2,ii-svd-blend,1.0,97961,0.203,5,5,1.0,0.6588926237564898,0.9489895998768698,15.242566681438523,0.0,0.0,,0.0
2,ii-svd-blend,0.9,43599,0.578,5,5,1.0,0.7134806604751747,0.9368208976936339,11.91587528625504,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,102668,0.162,5,5,1.0,0.7730336837464815,0.9747219265706958,14.23134016304077,0.06702566167853864,0.058823529411764705,17,0.058823529411764705
2,lucene-svd-blend,0.8,102853,0.164,5,5,1.0,0.4956566888913719,1.0,12.684818934934553,0.0,0.0,,0.0
2,ii-svd-blend,0.9,43649,0.192,5,5,1.0,2.497811621575748,0.8591877913935042,7.6270711884305795,0.13142472803272937,0.125,8,0.125
2,ii-svd-blend,1.0,98792,0.329,5,5,1.0,1.2883663155354852,0.8387199958738838,7.50028381172028,0.0,0.0,,0.0
2,ii,,107087,0.627,5,5,1.0,1.0598320152116467,0.9335666184822025,11.734565739436487,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,103076,0.155,5,5,1.0,1.1007209155967226,0.8823911513861307,11.254142376861159,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,103286,0.06,5,5,1.0,1.1096632471041579,0.9774491682912535,13.673592416536797,0.0,0.0,,0.0
2,ii-svd-blend,1.0,100240,0.2,5,5,1.0,0.28189275755816806,0.9935659102489935,15.461763525616098,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,103754,0.064,5,5,1.0,0.6982836944724575,0.9960279397101133,16.41587528625504,0.11736084669317574,0.16666666666666666,6,0.16666666666666666
2,lucene-svd-blend,0.8,103927,0.082,5,5,1.0,0.5303177730869235,0.9922981221641668,12.90015721397125,0.0,0.0,,0.0
2,ii,,107711,0.314,5,5,1.0,0.6117204924949569,0.988476198161554,17.177101804652793,0.0,0.0,,0.0
2,ii-svd-blend,0.9,44459,0.49,5,5,1.0,0.6769649570639416,0.9689624061156173,13.565748688506009,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,104037,0.16,5,5,1.0,0.7990547118752369,0.9684145515233342,11.315748688506009,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,104500,0.111,5,5,1.0,0.5720139600523694,0.9855054402035653,13.615495493007945,0.0,0.0,,0.0
2,ii-svd-blend,1.0,101921,0.422,5,5,1.0,0.448439401827655,0.9730820088322796,11.404015779112127,0.0,0.0,,0.0
2,ii,,107991,0.294,5,5,1.0,0.4371437509339805,0.9928639457526953,13.930960369793672,0.17986625128358205,0.3333333333333333,3,0.3333333333333333
2,lucene-svd-blend,0.8,105059,0.177,5,5,1.0,1.3447770295596209,0.8569917049163146,11.016001884004073,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,105214,0.11900000000000001,5,5,1.0,0.339658224734067,1.0,16.596551844328435,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,105841,0.053,5,5,1.0,1.6769595143653284,0.9573294310847944,11.922959427791637,0.0,0.0,,0.0
2,ii,,107992,0.273,5,5,1.0,0.4641172078557626,1.0,15.631213565291738,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,106537,0.138,5,5,1.0,0.4109160190111756,0.9973541499937858,13.065748688506009,0.0,0.0,,0.0
2,ii-svd-blend,0.9,45619,0.646,5,5,1.0,0.45476622051818694,1.0,14.75028381172028,0.3389765284398867,1.0,1,1.0
2,ii-svd-blend,1.0,102118,0.601,5,5,1.0,0.9357128166012552,1.0,11.788804097824462,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,107087,0.169,5,5,1.0,0.8748320439388594,0.9455404525057326,11.885072130432615,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,107711,0.098,5,5,1.0,0.5542898137199949,1.0,17.37735500015086,0.0,0.0,,0.0
2,ii-svd-blend,1.0,102549,0.18,5,5,1.0,0.552618231356667,0.9646286487751852,11.850410409469312,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,107991,0.08600000000000001,5,5,1.0,0.41038052727532953,0.9928639457526953,13.930960369793672,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,107992,0.09,5,5,1.0,0.4952675658932415,1.0,15.631213565291738,0.0,0.0,,0.0
2,ii,,108285,0.605,5,5,1.0,0.5691790861020611,1.0,10.788804097824462,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,108285,0.169,5,5,1.0,0.5205155154765543,0.9939321470487235,10.723339221038733,0.1434275027062729,0.16666666666666666,6,0.16666666666666666
2,ii-svd-blend,0.9,45669,0.623,5,5,1.0,0.9088253256939298,0.9747943734715174,10.12707118843058,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,108922,0.076,5,5,1.0,0.7916529610721034,0.9742888623733892,14.434818934934553,0.0,0.0,,0.0
2,ii,,108922,0.234,5,5,1.0,0.7706575267967314,0.9911627986999381,14.684818934934553,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,109009,0.159,5,5,1.0,0.45058268226448284,1.0,10.219480655897856,0.0,0.0,,0.0
2,ii-svd-blend,1.0,102668,0.548,5,5,1.0,0.7642948568630987,0.987360963285348,14.41587528625504,0.0,0.0,,0.0
2,ii-svd-blend,0.9,46153,0.241,5,5,1.0,0.3931320957925344,0.960820312809477,13.961763525616098,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,109734,0.07,5,5,1.0,0.6818008736759127,0.9649570023383158,15.677101804652795,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,109970,0.066,5,5,1.0,0.8787117368050473,0.9497525943343395,14.546172051081339,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,111206,0.114,5,5,1.0,0.4664523143922274,0.976664383476404,15.446678442077467,0.1774611660436013,0.125,6,0.16666666666666666
2,lucene-svd-blend,0.8,112334,0.079,5,5,1.0,0.5574352092610948,0.9861675368666384,15.627355000150859,0.28397345013644554,0.5,2,0.5
2,ii,,109009,0.527,5,5,1.0,0.5219414880563018,1.0,10.219480655897856,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,113645,0.126,5,5,1.0,0.4156097164970804,1.0,12.673592416536797,0.08686782747530221,0.058823529411764705,17,0.058823529411764705
2,ii-svd-blend,1.0,102853,0.5640000000000001,5,5,1.0,0.4756838976357893,1.0,12.684818934934553,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,113806,0.14300000000000002,5,5,1.0,0.4744956218912713,1.0,14.781086967542706,0.0,0.0,,0.0
2,ii,,109734,0.231,5,5,1.0,0.7769264772199327,0.9649570023383158,15.677101804652795,0.06712377913148994,0.041666666666666664,24,0.041666666666666664
2,ii-svd-blend,0.9,46645,0.6,5,5,1.0,0.30154224666233154,0.9836029155279142,11.069607253646886,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,114078,0.08700000000000001,5,5,1.0,0.9592246823354666,1.0,12.423592416536797,0.175879130850432,0.08893280632411067,11,0.09090909090909091
2,lucene-svd-blend,0.8,114335,0.053,5,5,1.0,0.7118864248811838,1.0,15.315748688506009,0.0,0.0,,0.0
2,ii,,109970,0.257,5,5,1.0,0.7054617054370866,0.9673538649550163,14.815748688506009,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,115679,0.148,5,5,1.0,0.1941283261841316,1.0,12.50028381172028,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,115852,0.164,5,5,1.0,0.5693207038259591,0.9972888644011276,12.75028381172028,0.0,0.0,,0.0
2,ii-svd-blend,0.9,51549,0.517,5,5,1.0,0.8533500243669239,0.9322438179638085,13.81189012336513,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,116420,0.10300000000000001,5,5,1.0,0.6644624243858542,0.9740049123261252,15.127355000150859,0.0,0.0,,0.0
2,ii-svd-blend,1.0,103076,0.589,5,5,1.0,0.9738386591802303,0.9842989681641497,12.553889181363095,0.0,0.0,,0.0
2,ii,,111206,0.305,5,5,1.0,0.4220928142782361,1.0,15.815748688506009,0.08818518526848172,0.08333333333333333,12,0.08333333333333333
2,lucene-svd-blend,0.8,118482,0.074,5,5,1.0,0.5917923225505586,0.961116313795096,13.215622090756977,0.0,0.0,,0.0
2,ii,,112334,0.219,5,5,1.0,0.5413975740660678,0.9978126647800852,15.81189012336513,0.0,0.0,,0.0
2,lucene-svd-blend,0.8,119501,0.168,5,5,1.0,1.000382990792621,0.9820844981279448,13.704395572359223,0.0,0.0,,0.0
2,ii-svd-blend,1.0,103286,0.22,5,5,1.0,1.2085307310134485,0.9736172181806194,13.619987046893984,0.0,0.0,,0.0
